match_url,new_home_prob_softmax,original_home_prob_softmax,result,desc,delta,,better?,Count,
https://www.premierleague.com/match/12174,0.483647084,0.506180935,0,home_win,-0.022533851,,No,,
https://www.premierleague.com/match/12293,0.53049336,0.504372389,0,home_win,0.026120971,,Yes,,
https://www.premierleague.com/match/12164,0.523432821,0.495850095,0,home_win,0.027582726,,Yes,,
https://www.premierleague.com/match/12268,0.518007209,0.491010969,2,draw,0.02699624,,Drawed,,
https://www.premierleague.com/match/12158,0.493376637,0.507002042,0,home_win,-0.013625405,,No,,
https://www.premierleague.com/match/12266,0.517567765,0.50406491,0,home_win,0.013502855,,Yes,,
https://www.premierleague.com/match/12143,0.532519032,0.491308376,1,away_win,0.041210656,,No,,
https://www.premierleague.com/match/12276,0.470950253,0.501416246,1,away_win,-0.030465994,,Yes,,
https://www.premierleague.com/match/12169,0.499021251,0.505887228,1,away_win,-0.006865977,,Yes,,
https://www.premierleague.com/match/12457,0.485145623,0.503388698,0,home_win,-0.018243076,,No,,
https://www.premierleague.com/match/12422,0.507671898,0.502778721,0,home_win,0.004893176,,Yes,,
https://www.premierleague.com/match/12397,0.518134542,0.501002499,2,draw,0.017132043,,Drawed,,
https://www.premierleague.com/match/12324,0.455287263,0.503461195,1,away_win,-0.048173932,,Yes,,
https://www.premierleague.com/match/12177,0.479709899,0.50690831,0,home_win,-0.027198412,,No,,
https://www.premierleague.com/match/12137,0.497785014,0.500897499,2,draw,-0.003112485,,Drawed,,
https://www.premierleague.com/match/12396,0.498181258,0.501693744,1,away_win,-0.003512485,,Yes,,
https://www.premierleague.com/match/12460,0.479002357,0.505091074,2,draw,-0.026088717,,Drawed,,
https://www.premierleague.com/match/12387,0.478107756,0.495722604,2,draw,-0.017614848,,Drawed,,
https://www.premierleague.com/match/12124,0.520759309,0.493894054,1,away_win,0.026865256,,No,,
https://www.premierleague.com/match/12349,0.539873897,0.491400848,1,away_win,0.048473049,,No,,
https://www.premierleague.com/match/12462,0.474808847,0.505098573,0,home_win,-0.030289726,,No,,
https://www.premierleague.com/match/12356,0.479718634,0.504684863,2,draw,-0.024966229,,Drawed,,
https://www.premierleague.com/match/12438,0.501526245,0.502131237,2,draw,-0.000604992,,Drawed,,
https://www.premierleague.com/match/12448,0.530769818,0.495550117,1,away_win,0.035219701,,No,,
https://www.premierleague.com/match/12263,0.514394771,0.496977537,0,home_win,0.017417234,,Yes,,
https://www.premierleague.com/match/12119,0.523352997,0.498378756,0,home_win,0.024974241,,Yes,,
https://www.premierleague.com/match/12300,0.535220323,0.491683267,1,away_win,0.043537056,,No,,
https://www.premierleague.com/match/12116,0.465702695,0.504518627,2,draw,-0.038815932,,Drawed,,
https://www.premierleague.com/match/12420,0.517283112,0.497888763,1,away_win,0.019394349,,No,,
https://www.premierleague.com/match/12270,0.600696971,0.468764479,2,draw,0.131932492,,Drawed,,
https://www.premierleague.com/match/12341,0.469282483,0.505468532,2,draw,-0.036186049,,Drawed,,
https://www.premierleague.com/match/12390,0.506950802,0.509240198,0,home_win,-0.002289396,,No,,
https://www.premierleague.com/match/12175,0.54001673,0.494259002,1,away_win,0.045757727,,No,,
https://www.premierleague.com/match/12476,0.528333364,0.490659837,0,home_win,0.037673528,,Yes,,
https://www.premierleague.com/match/12414,0.48607735,0.497310026,1,away_win,-0.011232676,,Yes,,
https://www.premierleague.com/match/12384,0.511564187,0.493446625,0,home_win,0.018117562,,Yes,,
https://www.premierleague.com/match/12480,0.472310857,0.501354997,1,away_win,-0.029044139,,Yes,,
https://www.premierleague.com/match/12249,0.487506351,0.496017584,0,home_win,-0.008511233,,No,,
https://www.premierleague.com/match/12215,0.497640018,0.501904991,1,away_win,-0.004264973,,Yes,,
https://www.premierleague.com/match/12274,0.554008466,0.4930392,0,home_win,0.060969267,,Yes,,
https://www.premierleague.com/match/12181,0.499038751,0.504494879,0,home_win,-0.005456128,,No,,
https://www.premierleague.com/match/12226,0.516427835,0.504323642,0,home_win,0.012104193,,Yes,,
https://www.premierleague.com/match/12464,0.523643603,0.490547376,2,draw,0.033096227,,Drawed,,
https://www.premierleague.com/match/12428,0.47996698,0.50311246,1,away_win,-0.02314548,,Yes,,
https://www.premierleague.com/match/12122,0.487352698,0.501088748,2,draw,-0.01373605,,Drawed,,
https://www.premierleague.com/match/12281,0.493990289,0.500877499,1,away_win,-0.00688721,,Yes,,
https://www.premierleague.com/match/12467,0.477193337,0.505404789,2,draw,-0.028211453,,Drawed,,
https://www.premierleague.com/match/12220,0.39861483,0.528156431,0,home_win,-0.129541601,,No,,
https://www.premierleague.com/match/12313,0.538657695,0.494735195,1,away_win,0.0439225,,No,,
https://www.premierleague.com/match/12280,0.445220765,0.505199813,1,away_win,-0.059979048,,Yes,,
https://www.premierleague.com/match/12184,0.49752877,0.5000225,1,away_win,-0.00249373,,Yes,,
https://www.premierleague.com/match/12253,0.493387885,0.4998675,2,draw,-0.006479615,,Drawed,,
https://www.premierleague.com/match/12288,0.467894235,0.498157508,0,home_win,-0.030263274,,No,,
https://www.premierleague.com/match/12357,0.453684407,0.503702432,1,away_win,-0.050018025,,Yes,,
https://www.premierleague.com/match/12351,0.473021228,0.49967625,2,draw,-0.026655022,,Drawed,,
