match_url,new_home_prob_softmax,original_home_prob_softmax,result,desc,delta,better?,,count
https://www.premierleague.com/match/38471,0.494522719,0.49955125,1,away_win,-0.005028531,Yes,,
https://www.premierleague.com/match/38623,0.520343763,0.497895012,1,away_win,0.02244875,No,,
https://www.premierleague.com/match/38383,0.493445376,0.502958715,2,draw,-0.00951334,Drawed,,
https://www.premierleague.com/match/38600,0.507841857,0.498736253,2,draw,0.009105604,Drawed,,
https://www.premierleague.com/match/38523,0.48565269,0.5003225,0,home_win,-0.01466981,No,,
https://www.premierleague.com/match/38421,0.539354677,0.497696266,1,away_win,0.041658411,No,,
https://www.premierleague.com/match/38642,0.466173002,0.502359982,1,away_win,-0.036186981,Yes,,
https://www.premierleague.com/match/38415,0.511891507,0.50018875,0,home_win,0.011702757,Yes,,
https://www.premierleague.com/match/38431,0.474816328,0.506474638,0,home_win,-0.03165831,No,,
https://www.premierleague.com/match/38314,0.553910866,0.495602613,1,away_win,0.058308253,No,,
https://www.premierleague.com/match/38398,0.514558384,0.496048832,0,home_win,0.018509552,Yes,,
https://www.premierleague.com/match/38503,0.493652841,0.502177486,0,home_win,-0.008524645,No,,
https://www.premierleague.com/match/38601,0.498273757,0.501322497,1,away_win,-0.00304874,Yes,,
https://www.premierleague.com/match/38679,0.507448199,0.49932875,1,away_win,0.008119449,No,,
https://www.premierleague.com/match/38357,0.49079604,0.505118571,0,home_win,-0.014322531,No,,
https://www.premierleague.com/match/38424,0.483550938,0.505419788,0,home_win,-0.02186885,No,,
https://www.premierleague.com/match/38603,0.48821968,0.49935875,0,home_win,-0.01113907,No,,
https://www.premierleague.com/match/38578,0.459824299,0.507553175,0,home_win,-0.047728876,No,,
https://www.premierleague.com/match/38514,0.508240504,0.497781265,0,home_win,0.010459239,Yes,,
https://www.premierleague.com/match/38528,0.489430325,0.50022375,0,home_win,-0.010793425,No,,
https://www.premierleague.com/match/38402,0.478177622,0.498608754,2,draw,-0.020431132,Drawed,,
https://www.premierleague.com/match/38539,0.535445443,0.492821743,0,home_win,0.0426237,Yes,,
https://www.premierleague.com/match/38517,0.495133904,0.50041,1,away_win,-0.005276096,Yes,,
https://www.premierleague.com/match/38662,0.477657389,0.50024125,0,home_win,-0.022583861,No,,
https://www.premierleague.com/match/38543,0.483617117,0.50032375,0,home_win,-0.016706633,No,,
https://www.premierleague.com/match/38370,0.523714694,0.493367889,1,away_win,0.030346805,No,,
https://www.premierleague.com/match/38513,0.520449836,0.497235028,1,away_win,0.023214808,No,,
https://www.premierleague.com/match/38330,0.522502289,0.498647503,0,home_win,0.023854786,Yes,,
https://www.premierleague.com/match/38329,0.519682324,0.498896252,2,draw,0.020786072,Drawed,,
https://www.premierleague.com/match/38622,0.479326793,0.511243104,0,home_win,-0.031916312,No,,
https://www.premierleague.com/match/38676,0.496581303,0.503291202,0,home_win,-0.006709899,No,,
https://www.premierleague.com/match/38673,0.551120747,0.492198133,2,draw,0.058922614,Drawed,,
https://www.premierleague.com/match/38546,0.516064469,0.494952671,2,draw,0.021111798,Drawed,,
https://www.premierleague.com/match/38356,0.537380125,0.493241662,1,away_win,0.044138464,No,,
https://www.premierleague.com/match/38308,0.520562147,0.4997975,1,away_win,0.020764647,No,,
https://www.premierleague.com/match/38392,0.479668717,0.501582495,0,home_win,-0.021913778,No,,
https://www.premierleague.com/match/38358,0.505516026,0.501576245,0,home_win,0.003939781,Yes,,
https://www.premierleague.com/match/38414,0.480038116,0.505832235,0,home_win,-0.02579412,No,,
https://www.premierleague.com/match/38611,0.49937875,0.49803126,0,home_win,0.00134749,Yes,,
https://www.premierleague.com/match/38349,0.468145702,0.512597334,0,home_win,-0.044451632,No,,
https://www.premierleague.com/match/38493,0.474563229,0.505287303,0,home_win,-0.030724074,No,,
https://www.premierleague.com/match/38626,0.464773458,0.50652463,0,home_win,-0.041751171,No,,
https://www.premierleague.com/match/38511,0.474502137,0.506318414,2,draw,-0.031816276,Drawed,,
https://www.premierleague.com/match/38445,0.472256026,0.503157458,0,home_win,-0.030901432,No,,
https://www.premierleague.com/match/38487,0.508675379,0.49716753,1,away_win,0.011507849,No,,
https://www.premierleague.com/match/38311,0.513336836,0.491442086,1,away_win,0.02189475,No,,
https://www.premierleague.com/match/38375,0.536021237,0.497027535,1,away_win,0.038993702,No,,
https://www.premierleague.com/match/38384,0.451288742,0.505865981,0,home_win,-0.054577239,No,,
https://www.premierleague.com/match/38492,0.502519979,0.497761265,0,home_win,0.004758714,Yes,,
https://www.premierleague.com/match/38549,0.497915012,0.504033662,2,draw,-0.00611865,Drawed,,
https://www.premierleague.com/match/38652,0.533620442,0.493294152,0,home_win,0.04032629,Yes,,
https://www.premierleague.com/match/38570,0.539724848,0.498133759,0,home_win,0.041591089,Yes,,
https://www.premierleague.com/match/38427,0.511360544,0.49716253,2,draw,0.014198014,Drawed,,
https://www.premierleague.com/match/38332,0.481307466,0.504628618,0,home_win,-0.023321152,No,,
https://www.premierleague.com/match/38594,0.467566854,0.501057498,2,draw,-0.033490644,Drawed,,
https://www.premierleague.com/match/38446,0.513725301,0.497482521,1,away_win,0.01624278,No,,
https://www.premierleague.com/match/38614,0.469125581,0.500738749,0,home_win,-0.031613169,No,,
https://www.premierleague.com/match/38378,0.512499895,0.496118828,0,home_win,0.016381067,Yes,,
https://www.premierleague.com/match/38354,0.511214369,0.496570054,2,draw,0.014644315,Drawed,,
https://www.premierleague.com/match/38449,0.497508771,0.5002575,0,home_win,-0.002748729,No,,
https://www.premierleague.com/match/38309,0.473538496,0.506122194,0,home_win,-0.032583698,No,,
https://www.premierleague.com/match/38659,0.509677541,0.499295,1,away_win,0.010382541,No,,
https://www.premierleague.com/match/38602,0.50421865,0.502502479,1,away_win,0.001716171,No,,
https://www.premierleague.com/match/38680,0.38614993,0.513622878,0,home_win,-0.127472948,No,,
https://www.premierleague.com/match/38364,0.462243263,0.50247248,0,home_win,-0.040229217,No,,
https://www.premierleague.com/match/38423,0.495680107,0.503083711,2,draw,-0.007403603,Drawed,,
https://www.premierleague.com/match/38512,0.512829683,0.498260007,1,away_win,0.014569676,No,,
https://www.premierleague.com/match/38320,0.507279486,0.491378355,2,draw,0.015901131,Drawed,,
https://www.premierleague.com/match/38340,0.513064526,0.491235898,1,away_win,0.021828628,No,,
https://www.premierleague.com/match/38607,0.561612774,0.493572854,0,home_win,0.06803992,Yes,,
https://www.premierleague.com/match/38371,0.51326064,0.498362506,2,draw,0.014898134,Drawed,,
https://www.premierleague.com/match/38671,0.489756434,0.502759972,0,home_win,-0.013003538,No,,
https://www.premierleague.com/match/38555,0.485471591,0.501404996,0,home_win,-0.015933405,No,,
https://www.premierleague.com/match/38520,0.502941216,0.497310026,2,draw,0.00563119,Drawed,,
https://www.premierleague.com/match/38494,0.43552227,0.507761876,0,home_win,-0.072239606,No,,
https://www.premierleague.com/match/38438,0.521274647,0.49949125,0,home_win,0.021783397,Yes,,
https://www.premierleague.com/match/38410,0.529520626,0.493346643,1,away_win,0.036173984,No,,
https://www.premierleague.com/match/38682,0.463242683,0.504797353,2,draw,-0.04155467,Drawed,,
https://www.premierleague.com/match/38418,0.512928368,0.498551254,2,draw,0.014377114,Drawed,,
https://www.premierleague.com/match/38381,0.519111934,0.494566464,1,away_win,0.02454547,No,,
https://www.premierleague.com/match/38597,0.511930235,0.503896171,0,home_win,0.008034064,Yes,,
https://www.premierleague.com/match/38588,0.544448603,0.48988513,1,away_win,0.054563473,No,,
https://www.premierleague.com/match/38399,0.486819304,0.496935038,1,away_win,-0.010115734,Yes,,
https://www.premierleague.com/match/38624,0.479610064,0.501447496,0,home_win,-0.021837432,No,,
https://www.premierleague.com/match/38556,0.44895347,0.504869846,0,home_win,-0.055916376,No,,
https://www.premierleague.com/match/38374,0.488332119,0.503781178,0,home_win,-0.015449059,No,,
https://www.premierleague.com/match/38321,0.485555271,0.50027875,0,home_win,-0.014723479,No,,
https://www.premierleague.com/match/38613,0.484507461,0.503237455,1,away_win,-0.018729994,Yes,,
https://www.premierleague.com/match/38596,0.481813027,0.502004989,0,home_win,-0.020191962,No,,
https://www.premierleague.com/match/38526,0.507250742,0.497276277,1,away_win,0.009974465,No,,
https://www.premierleague.com/match/38396,0.537674706,0.49985125,1,away_win,0.037823456,No,,
https://www.premierleague.com/match/38576,0.513652855,0.49928125,0,home_win,0.014371605,Yes,,
https://www.premierleague.com/match/38647,0.508030559,0.496837542,1,away_win,0.011193017,No,,
https://www.premierleague.com/match/38658,0.4796787,0.501494996,2,draw,-0.021816295,Drawed,,
https://www.premierleague.com/match/38536,0.503368699,0.498378756,2,draw,0.004989943,Drawed,,
https://www.premierleague.com/match/38343,0.471013788,0.503849924,2,draw,-0.032836136,Drawed,,
