,match_url,new_home_prob_softmax,original_home_prob_softmax,result,desc,delta,model,season
130,https://www.premierleague.com/match/12463,0.30365,0.4935028657196256,0,home_win,-0.1898528657196256,final,1516
131,https://www.premierleague.com/match/12298,0.23095,0.4995562501165075,2,draw,-0.2686062501165075,final,1516
132,https://www.premierleague.com/match/12190,0.295185,0.4938140656418247,1,away_win,-0.1986290656418247,final,1516
133,https://www.premierleague.com/match/12247,0.29717,0.5044436330032307,0,home_win,-0.2072736330032307,final,1516
134,https://www.premierleague.com/match/12367,0.2382349999999999,0.5048410987153097,1,away_win,-0.2666060987153098,final,1516
135,https://www.premierleague.com/match/12147,0.30629,0.5092626901617537,1,away_win,-0.2029726901617537,final,1516
136,https://www.premierleague.com/match/12344,0.306225,0.4997650000173038,1,away_win,-0.1935400000173037,final,1516
137,https://www.premierleague.com/match/12156,0.21633,0.4935666050606292,1,away_win,-0.2772366050606292,final,1516
138,https://www.premierleague.com/match/12328,0.4051099999999999,0.5042448980095992,0,home_win,-0.0991348980095992,final,1516
139,https://www.premierleague.com/match/12272,0.32642,0.5020374887220879,2,draw,-0.1756174887220878,final,1516
140,https://www.premierleague.com/match/12139,0.27626,0.4981912578899108,2,draw,-0.2219312578899108,final,1516
141,https://www.premierleague.com/match/12391,0.33451,0.5099349422110361,0,home_win,-0.1754249422110361,final,1516
142,https://www.premierleague.com/match/12236,0.259565,0.5012037476743377,0,home_win,-0.2416387476743377,final,1516
143,https://www.premierleague.com/match/12370,0.248145,0.489276644563771,0,home_win,-0.241131644563771,final,1516
144,https://www.premierleague.com/match/12129,0.300105,0.5014449959770853,2,draw,-0.2013399959770852,final,1516
145,https://www.premierleague.com/match/12141,0.231125,0.4990775010467363,1,away_win,-0.2679525010467363,final,1516
146,https://www.premierleague.com/match/12426,0.230325,0.4985737538683369,0,home_win,-0.2682487538683369,final,1516
147,https://www.premierleague.com/match/12134,0.308985,0.5021674864227195,0,home_win,-0.1931824864227194,final,1516
148,https://www.premierleague.com/match/12174,0.28909,0.5061809351228725,0,home_win,-0.2170909351228725,final,1516
149,https://www.premierleague.com/match/12293,0.224335,0.5043723885410606,0,home_win,-0.2800373885410606,final,1516
150,https://www.premierleague.com/match/12164,0.241435,0.4958500952952073,0,home_win,-0.2544150952952073,final,1516
151,https://www.premierleague.com/match/12268,0.2532,0.4910109686383422,2,draw,-0.2378109686383422,final,1516
152,https://www.premierleague.com/match/12158,0.271545,0.5070020422124077,0,home_win,-0.2354570422124077,final,1516
153,https://www.premierleague.com/match/12266,0.266615,0.5040649104410684,0,home_win,-0.2374499104410684,final,1516
154,https://www.premierleague.com/match/12143,0.20349,0.4913083756293976,1,away_win,-0.2878183756293976,final,1516
155,https://www.premierleague.com/match/12276,0.34101,0.501416246212461,1,away_win,-0.1604062462124609,final,1516
156,https://www.premierleague.com/match/12169,0.28172,0.5058872279132385,1,away_win,-0.2241672279132384,final,1516
157,https://www.premierleague.com/match/12457,0.28952,0.5033886981141007,0,home_win,-0.2138686981141007,final,1516
158,https://www.premierleague.com/match/12422,0.27658,0.5027787213923753,0,home_win,-0.2261987213923753,final,1516
159,https://www.premierleague.com/match/12397,0.248665,0.5010024986566439,2,draw,-0.2523374986566439,final,1516
160,https://www.premierleague.com/match/12324,0.36389,0.5034611947121987,1,away_win,-0.1395711947121987,final,1516
161,https://www.premierleague.com/match/12177,0.3013599999999999,0.5069083103531115,0,home_win,-0.2055483103531115,final,1516
162,https://www.premierleague.com/match/12137,0.290065,0.5008974990360787,2,draw,-0.2108324990360787,final,1516
163,https://www.premierleague.com/match/12396,0.29363,0.5016937435213478,1,away_win,-0.2080637435213477,final,1516
164,https://www.premierleague.com/match/12460,0.3041399999999999,0.5050910740480863,2,draw,-0.2009510740480863,final,1516
165,https://www.premierleague.com/match/12387,0.3315249999999999,0.4957226043508707,2,draw,-0.1641976043508707,final,1516
166,https://www.premierleague.com/match/12124,0.228925,0.4938940535544274,1,away_win,-0.2649690535544274,final,1516
167,https://www.premierleague.com/match/12349,0.198425,0.4914008479743209,1,away_win,-0.2929758479743208,final,1516
168,https://www.premierleague.com/match/12462,0.323835,0.5050985732693694,0,home_win,-0.1812635732693693,final,1516
169,https://www.premierleague.com/match/12356,0.309415,0.5046848628953228,2,draw,-0.1952698628953227,final,1516
170,https://www.premierleague.com/match/12438,0.293265,0.5021312370926,2,draw,-0.2088662370926,final,1516
171,https://www.premierleague.com/match/12448,0.201725,0.4955501174911107,1,away_win,-0.2938251174911107,final,1516
172,https://www.premierleague.com/match/12263,0.255655,0.496977536815552,0,home_win,-0.241322536815552,final,1516
173,https://www.premierleague.com/match/12119,0.23144,0.4983787556818122,0,home_win,-0.2669387556818122,final,1516
174,https://www.premierleague.com/match/12300,0.19443,0.4916832671302283,1,away_win,-0.2972532671302283,final,1516
175,https://www.premierleague.com/match/12116,0.3345349999999999,0.5045186269789322,2,draw,-0.1699836269789323,final,1516
176,https://www.premierleague.com/match/12420,0.23959,0.4978887625474255,1,away_win,-0.2582987625474254,final,1516
177,https://www.premierleague.com/match/12270,0.171435,0.4687644789845768,2,draw,-0.2973294789845768,final,1516
178,https://www.premierleague.com/match/12341,0.34225,0.5054685319369076,2,draw,-0.1632185319369075,final,1516
179,https://www.premierleague.com/match/12390,0.24412,0.5092401978647869,0,home_win,-0.2651201978647869,final,1516
180,https://www.premierleague.com/match/12175,0.197395,0.4942590023104325,1,away_win,-0.2968640023104325,final,1516
181,https://www.premierleague.com/match/12476,0.20403,0.4906598366585289,0,home_win,-0.2866298366585289,final,1516
182,https://www.premierleague.com/match/12414,0.26562,0.4973100259531782,1,away_win,-0.2316900259531781,final,1516
183,https://www.premierleague.com/match/12384,0.260635,0.4934466252999477,0,home_win,-0.2328116252999477,final,1516
184,https://www.premierleague.com/match/12480,0.3217299999999999,0.5013549966829246,1,away_win,-0.1796249966829247,final,1516
185,https://www.premierleague.com/match/12249,0.29655,0.496017584216089,0,home_win,-0.199467584216089,final,1516
186,https://www.premierleague.com/match/12215,0.27095,0.50190499078233,1,away_win,-0.2309549907823299,final,1516
187,https://www.premierleague.com/match/12274,0.168695,0.4930391997454288,0,home_win,-0.3243441997454288,final,1516
188,https://www.premierleague.com/match/12181,0.254105,0.5044948789084648,0,home_win,-0.2503898789084647,final,1516
189,https://www.premierleague.com/match/12226,0.251815,0.5043236422276206,0,home_win,-0.2525086422276206,final,1516
190,https://www.premierleague.com/match/12464,0.254945,0.4905473763904985,2,draw,-0.2356023763904985,final,1516
191,https://www.premierleague.com/match/12428,0.32272,0.5031124597968497,1,away_win,-0.1803924597968497,final,1516
192,https://www.premierleague.com/match/12122,0.30142,0.5010887482792316,2,draw,-0.1996687482792315,final,1516
193,https://www.premierleague.com/match/12281,0.30471,0.5008774990990938,1,away_win,-0.1961674990990938,final,1516
194,https://www.premierleague.com/match/12467,0.31489,0.5054047894741003,2,draw,-0.1905147894741002,final,1516
195,https://www.premierleague.com/match/12220,0.5857249999999999,0.528156430597044,0,home_win,0.0575685694029559,final,1516
196,https://www.premierleague.com/match/12313,0.195675,0.4947351945873491,1,away_win,-0.2990601945873491,final,1516
197,https://www.premierleague.com/match/12280,0.4115649999999999,0.5051998125307774,1,away_win,-0.0936348125307774,final,1516
198,https://www.premierleague.com/match/12184,0.283775,0.5000224999999848,1,away_win,-0.2162474999999848,final,1516
199,https://www.premierleague.com/match/12253,0.26221,0.4998675000031015,2,draw,-0.2376575000031014,final,1516
200,https://www.premierleague.com/match/12288,0.345305,0.498157508339862,0,home_win,-0.152852508339862,final,1516
201,https://www.premierleague.com/match/12357,0.36597,0.5037024323271584,1,away_win,-0.1377324323271583,final,1516
202,https://www.premierleague.com/match/12351,0.31751,0.4996762500452447,2,draw,-0.1821662500452446,final,1516
203,https://www.premierleague.com/match/12194,0.208705,0.4984262551968986,2,draw,-0.2897212551968986,final,1516
204,https://www.premierleague.com/match/12131,0.214745,0.4657524595848309,1,away_win,-0.2510074595848309,final,1516
205,https://www.premierleague.com/match/12441,0.26034,0.5053635442573504,0,home_win,-0.2450235442573504,final,1516
206,https://www.premierleague.com/match/12239,0.2529,0.4975237702450075,1,away_win,-0.2446237702450074,final,1516
207,https://www.premierleague.com/match/12325,0.326255,0.4963975623363956,2,draw,-0.1701425623363955,final,1516
208,https://www.premierleague.com/match/12160,0.27998,0.4939465457922003,0,home_win,-0.2139665457922003,final,1516
209,https://www.premierleague.com/match/12425,0.267945,0.4632501421263856,2,draw,-0.1953051421263856,final,1516
210,https://www.premierleague.com/match/12434,0.261275,0.4646950998768509,2,draw,-0.2034200998768509,final,1516
211,https://www.premierleague.com/match/12225,0.28759,0.5033024519758555,1,away_win,-0.2157124519758555,final,1516
212,https://www.premierleague.com/match/12233,0.19935,0.4956826073057075,2,draw,-0.2963326073057075,final,1516
213,https://www.premierleague.com/match/12271,0.236785,0.4952401437950218,1,away_win,-0.2584551437950217,final,1516
214,https://www.premierleague.com/match/12149,0.287945,0.5155100223214948,0,home_win,-0.2275650223214947,final,1516
215,https://www.premierleague.com/match/12121,0.6576,0.5365770421003341,1,away_win,0.1210229578996658,final,1516
216,https://www.premierleague.com/match/12312,0.1313949999999999,0.4686399687606281,0,home_win,-0.3372449687606281,final,1516
217,https://www.premierleague.com/match/12395,0.27562,0.5025862269354174,0,home_win,-0.2269662269354174,final,1516
218,https://www.premierleague.com/match/12332,0.267575,0.4963675639067066,1,away_win,-0.2287925639067066,final,1516
219,https://www.premierleague.com/match/12404,0.184655,0.4959350895589317,2,draw,-0.3112800895589316,final,1516
220,https://www.premierleague.com/match/12352,0.179215,0.4741293737328134,0,home_win,-0.2949143737328134,final,1516
221,https://www.premierleague.com/match/12377,0.31906,0.5074931889554882,0,home_win,-0.1884331889554882,final,1516
222,https://www.premierleague.com/match/12221,0.340575,0.4980100105073987,1,away_win,-0.1574350105073986,final,1516
223,https://www.premierleague.com/match/12437,0.29223,0.4990800010382493,0,home_win,-0.2068500010382493,final,1516
224,https://www.premierleague.com/match/12289,0.325515,0.5060484549400807,0,home_win,-0.1805334549400806,final,1516
225,https://www.premierleague.com/match/12295,0.296355,0.5080618012806789,0,home_win,-0.2117068012806789,final,1516
226,https://www.premierleague.com/match/12336,0.268065,0.5003799999268373,0,home_win,-0.2323149999268373,final,1516
227,https://www.premierleague.com/match/12206,0.26262,0.4976662669471996,1,away_win,-0.2350462669471996,final,1516
228,https://www.premierleague.com/match/12138,0.2244399999999999,0.4905511250507485,2,draw,-0.2661111250507486,final,1516
229,https://www.premierleague.com/match/12231,0.17314,0.4624272133077559,2,draw,-0.2892872133077558,final,1516
230,https://www.premierleague.com/match/12150,0.230315,0.4954713738395959,1,away_win,-0.2651563738395959,final,1516
231,https://www.premierleague.com/match/12306,0.25089,0.5036649343626045,2,draw,-0.2527749343626045,final,1516
232,https://www.premierleague.com/match/12291,0.25111,0.4974025233668794,0,home_win,-0.2462925233668794,final,1516
233,https://www.premierleague.com/match/12363,0.231125,0.490456159319743,1,away_win,-0.259331159319743,final,1516
234,https://www.premierleague.com/match/12389,0.229425,0.4968787905431635,0,home_win,-0.2674537905431635,final,1516
235,https://www.premierleague.com/match/12183,0.40221,0.496330065906397,1,away_win,-0.0941200659063969,final,1516
236,https://www.premierleague.com/match/12376,0.22445,0.4964425600294921,1,away_win,-0.2719925600294921,final,1516
237,https://www.premierleague.com/match/12136,0.166285,0.4951601511675393,2,draw,-0.3288751511675393,final,1516
238,https://www.premierleague.com/match/12415,0.240595,0.4959263401384998,2,draw,-0.2553313401384998,final,1516
239,https://www.premierleague.com/match/12453,0.20815,0.5017699926063931,0,home_win,-0.2936199926063931,final,1516
240,https://www.premierleague.com/match/12265,0.23243,0.4915620511680451,0,home_win,-0.259132051168045,final,1516
241,https://www.premierleague.com/match/12182,0.17123,0.4613423050938611,2,draw,-0.2901123050938611,final,1516
242,https://www.premierleague.com/match/12405,0.317745,0.501489995589417,1,away_win,-0.1837449955894169,final,1516
243,https://www.premierleague.com/match/12187,0.309545,0.5037386803199744,1,away_win,-0.1941936803199743,final,1516
244,https://www.premierleague.com/match/12152,0.288665,0.5029924642698375,2,draw,-0.2143274642698374,final,1516
245,https://www.premierleague.com/match/12317,0.207355,0.4864433234569378,2,draw,-0.2790883234569378,final,1516
246,https://www.premierleague.com/match/12191,0.5887899999999999,0.5345946375890384,2,draw,0.0541953624109615,final,1516
247,https://www.premierleague.com/match/12242,0.23328,0.4923580951199303,0,home_win,-0.2590780951199303,final,1516
